ETL_YMD,O_CELL_ID,O_CELL_X,O_CELL_Y,O_CELL_TP,D_CELL_ID,D_CELL_X,D_CELL_Y,D_CELL_TP,ST_TIME_CD,FNS_TIME_CD,IN_FORN_DIV_NM,MOVE_PURPOSE,MOVE_DIST,MOVE_TIME,MALE_00_CNT,MALE_10_CNT,MALE_20_CNT,MALE_30_CNT,MALE_35_CNT,MALE_40_CNT,MALE_45_CNT,MALE_50_CNT,MALE_55_CNT,MALE_60_CNT,MALE_65_CNT,MALE_70_CNT,MALE_75_CNT,MALE_80_CNT,MALE_85_CNT,FEML_00_CNT,FEML_10_CNT,FEML_15_CNT,FEML_20_CNT,FEML_25_CNT,FEML_30_CNT,FEML_35_CNT,FEML_40_CNT,FEML_45_CNT,FEML_50_CNT,FEML_55_CNT,FEML_60_CNT,FEML_65_CNT,FEML_70_CNT,FEML_75_CNT,FEML_80_CNT,FEML_85_CNT
20240323,다사47504650,947625,1946625,0,다사47254650,947375,1946625,4,16,16,1,4,55,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.64,0,5.63,0,3.32,0,0,0,0,0,0,0,0,0
20240307,다사47504100,947625,1941125,0,다사46754250,946875,1942625,0,19,20,1,7,543,545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.35,0,0,0,0,0,0,0,0,0,0,0
20240323,다사62004575,962125,1945875,0,다사48505775,948625,1957875,2,16,18,1,3,4206,1115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3,0,0,0,0,0,0,0,0,0,0,0,0,0
20240315,다사50752750,950875,1927625,2,다사51002700,951125,1927125,0,14,15,1,7,150,143,0,0,0,0,0,0,0,0,0,0,4.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20240324,다사51754775,951875,1947875,2,다사46505200,946625,1952125,0,13,14,2,7,1926,1118,0,0,0,0,0,0,0,0,0,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20240326,다사40005850,940125,1958625,2,다사41005850,941125,1958625,0,1,1,1,7,247,209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.65,0,0,0,0,0,0
20240306,다사73257075,973375,1970875,2,다사78007825,978125,1978375,1,8,9,1,1,2576,669,0,0,0,0,0,3.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20240321,다사26253625,926375,1936375,2,다사24754350,924875,1943625,1,7,7,1,1,2091,485,0,0,0,0,0,0,3.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20240309,다사63505750,963625,1957625,2,다사62256125,962375,1961375,1,10,11,1,2,1064,466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20240306,다사26253675,926375,1936875,0,다사26753600,926875,1936125,2,17,17,1,3,254,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.71,0,0,0,0,0,0
20240328,다사39501300,939625,1913125,1,다사39751125,939875,1911375,2,19,19,1,3,613,355,0,0,0,0,0,0,3.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20240324,다사50755450,950875,1954625,2,다사50505475,950625,1954875,0,20,21,1,7,113,622,0,0,0,0,0,0,0,0,3.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20240306,다사57252075,957375,1920875,2,다사58002325,958125,1923375,0,18,19,1,7,693,486,0,0,0,0,0,0,0,0,3.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20240324,다사43502175,943625,1921875,2,다사43252200,943375,1922125,1,11,11,2,1,108,112,0,0,0,0,0,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,0,0,0,0,0,0,0,0,0,0
20240320,다사48004225,948125,1942375,2,다사51504225,951625,1942375,1,11,11,1,1,951,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.52,0,0,0,0,0,0,0,0,0
20240305,라바38258775,1038375,1887875,2,다사52505175,952625,1951875,0,8,12,1,7,30669,3643,0,0,0,0,0,3.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20240305,다사57251675,957375,1916875,0,다사57251725,957375,1917375,2,20,20,1,3,109,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,0,0,0,0,0,0,0
20240302,다사60005075,960125,1950875,6,다사57255525,957375,1955375,0,15,16,1,7,1595,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.15,0,0,0,0,0,0,0,0,0,0,0
20240304,다사55004300,955125,1943125,2,다사71503800,971625,1938125,1,7,7,1,1,5377,909,0,0,0,0,0,0,0,0,3.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20240308,다사54005225,954125,1952375,1,다사53755175,953875,1951875,0,11,11,1,7,171,168,0,0,0,0,2.38,0,0,3.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,0,0,0,0,0,0,0,0,0
20240325,다사51751350,951875,1913625,0,다사50751325,950875,1913375,2,21,21,1,3,289,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.72,0,0,0,0,0,0,0
20240304,다사59752825,959875,1928375,0,다사69753825,969875,1938375,2,15,15,1,3,4672,824,0,0,0,0,2.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.14,0,0,0,0,0,0,0,0,0,0
20240309,다사27503950,927625,1939625,2,다사25753800,925875,1938125,0,8,8,1,7,609,319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,0,0,0,0,0,0,0
20240310,다사36503225,936625,1932375,2,다사43002475,943125,1924875,0,8,8,1,7,2817,564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20240311,다사56755775,956875,1957875,2,다사57255750,957375,1957625,1,8,9,1,2,143,1319,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20240307,다사49752475,949875,1924875,2,다사50252550,950375,1925625,0,7,7,1,7,331,556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.03,0,0,0,0,0,0,0,0,0,0,0,0,0
20240310,다사65004500,965125,1945125,2,다사65004525,965125,1945375,0,11,11,1,7,67,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.08,0,0,0,0,0
20240314,다사46756700,946875,1967125,2,다사47006725,947125,1967375,1,8,8,1,7,70,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.15,0,0,0
20240320,다사49005025,949125,1950375,3,다사61255500,961375,1955125,2,18,19,2,3,3796,805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0
20240330,다사54502100,954625,1921125,2,다사66253400,966375,1934125,0,9,9,1,7,4947,504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
